Section_code,Division_code,Group_code,Class_code,Item_code,,,,,,Section_name,Division_name,Group_name,Class_name,Item_name
SECTION M,72,721,7210,72103,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON NATURAL SCIENCES AND ENGINEERING,Research and Experimental Development on Natural Sciences and Engineering,Research and experimental development on chemicals
SECTION M,72,721,7210,72104,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON NATURAL SCIENCES AND ENGINEERING,Research and Experimental Development on Natural Sciences and Engineering,Research and experimental development on engineering
SECTION M,72,721,7210,72105,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON NATURAL SCIENCES AND ENGINEERING,Research and Experimental Development on Natural Sciences and Engineering,Research and experimental development on IT
SECTION M,72,721,7210,72106,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON NATURAL SCIENCES AND ENGINEERING,Research and Experimental Development on Natural Sciences and Engineering,Research and experimental development on environment and clean technologies
SECTION M,72,721,7210,72107,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON NATURAL SCIENCES AND ENGINEERING,Research and Experimental Development on Natural Sciences and Engineering,Research and experimental development on medical technologies
SECTION M,72,721,7210,72109,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON NATURAL SCIENCES AND ENGINEERING,Research and Experimental Development on Natural Sciences and Engineering,Research and experimental development on natural sciences n.e.c.
SECTION M,72,722,7220,72200,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SCIENTIFIC RESEARCH AND DEVELOPMENT,RESEARCH AND EXPERIMENTAL DEVELOPMENT ON SOCIAL SCIENCES AND HUMANITIES,Research and Experimental Development on Social Sciences and Humanities,Research and experimental development on social sciences and humanities
SECTION M,73,731,7310,73100,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",ADVERTISING AND MARKET RESEARCH,ADVERTISING,Advertising,Advertising activities
SECTION M,73,732,7320,73200,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",ADVERTISING AND MARKET RESEARCH,MARKET RESEARCH AND PUBLIC OPINION POLLING,Market Research and Public Opinion Polling,Market research and public opinion polling
SECTION M,74,741,7411,74111,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Industrial Design Activities,Electronics-related industrial design services
SECTION M,74,741,7411,74112,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Industrial Design Activities,Transport-related industrial design services
SECTION M,74,741,7411,74113,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Industrial Design Activities,Furniture design services
SECTION M,74,741,7411,74119,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Industrial Design Activities,Industrial design activities n.e.c.
SECTION M,74,741,7419,74191,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Other Specialised Design Activities,Interior design services
SECTION M,74,741,7419,74192,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Other Specialised Design Activities,Art and graphic design services
SECTION M,74,741,7419,74193,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Other Specialised Design Activities,Fashion (including accessories) design services
SECTION M,74,741,7419,74194,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Other Specialised Design Activities,Exhibition stand design services
SECTION M,74,741,7419,74199,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",SPECIALISED DESIGN ACTIVITIES,Other Specialised Design Activities,Other specialised design activities n.e.c.
SECTION M,74,742,7420,74201,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",PHOTOGRAPHIC ACTIVITIES,Photographic Activities,Photo taking services (e.g. portrait or studio photography)
SECTION M,74,742,7420,74202,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",PHOTOGRAPHIC ACTIVITIES,Photographic Activities,Photo processing and finishing services
SECTION M,74,742,7420,74209,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",PHOTOGRAPHIC ACTIVITIES,Photographic Activities,Photographic activities n.e.c.
SECTION M,74,749,7490,74901,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.",Translation services
SECTION M,74,749,7490,74902,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.",Arbitration and mediation services
SECTION M,74,749,7490,74903,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.",Brokerage and consultancy services of intellectual property assets
SECTION M,74,749,7490,74904,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.",Agrotechnology consultancy services
SECTION M,74,749,7490,74905,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.",Carbon consultancy services
SECTION M,74,749,7490,74906,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.","Agents for artistes, athletes, models and other performers"
SECTION M,74,749,7490,74909,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.","Professional, Scientific and Technical Activities n.e.c.","Other professional, scientific and technical activities n.e.c."
SECTION M,75,750,7500,75000,1,1,1,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",VETERINARY ACTIVITIES,VETERINARY ACTIVITIES,Veterinary Activities,Veterinary activities
SECTION N,77,771,7710,77101,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF MOTOR VEHICLES,Renting and Leasing of Motor Vehicles,Renting and leasing of private cars without operator
SECTION N,77,771,7710,77109,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF MOTOR VEHICLES,Renting and Leasing of Motor Vehicles,"Renting and leasing of land transport equipment (except cars) without operator n.e.c. (e.g. lorries, trucks, caravans, motorcycles, containers, trailers)"
SECTION N,77,772,7721,77210,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF PERSONAL AND HOUSEHOLD GOODS,Renting and Leasing of Recreational and Sports Goods,"Renting and leasing of recreational and sports goods (e.g. leisure boats, bicycles, electric scooters)"
SECTION N,77,772,7722,77220,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF PERSONAL AND HOUSEHOLD GOODS,Renting of VCDs and DVDs,Renting of VCDs and DVDs
SECTION N,77,772,7729,77291,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF PERSONAL AND HOUSEHOLD GOODS,Renting and Leasing of Other Personal and Household Goods,"Renting and leasing of furniture, utensils and electronic equipment for household use"
SECTION N,77,772,7729,77292,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF PERSONAL AND HOUSEHOLD GOODS,Renting and Leasing of Other Personal and Household Goods,Renting of attire (e.g. costumes)
SECTION N,77,772,7729,77299,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,RENTING AND LEASING OF PERSONAL AND HOUSEHOLD GOODS,Renting and Leasing of Other Personal and Household Goods,"Renting and leasing of other personal and household goods n.e.c. (e.g. books, music instruments)"
SECTION N,77,773,7731,77310,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS",Renting of Water Transport Equipment,Renting of water transport equipment without operator (e.g. commercial boats and ships without operator)
SECTION N,77,773,7732,77320,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS",Renting of Air Transport Equipment,Renting of air transport equipment without operator (e.g. airplanes without operator)
SECTION N,77,773,7733,77330,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS",Renting of Construction and Civil Engineering Machinery and Equipment,Renting of construction and civil engineering machinery and equipment
SECTION N,77,773,7734,77341,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS",Renting of Office Machinery and Equipment (including Computers),Renting of computers and peripheral equipment
SECTION N,77,773,7734,77342,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS",Renting of Office Machinery and Equipment (including Computers),Renting of office machinery and equipment
SECTION N,77,773,7739,77391,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS","Renting of Machinery, Equipment and Tangible Goods n.e.c.",Renting and leasing of professional radio and television sets and sound reproducing and recording equipment
SECTION N,77,773,7739,77392,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS","Renting of Machinery, Equipment and Tangible Goods n.e.c.",Renting of industrial machinery and equipment
SECTION N,77,773,7739,77399,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,"RENTING AND LEASING OF OTHER MACHINERY, EQUIPMENT AND TANGIBLE GOODS","Renting of Machinery, Equipment and Tangible Goods n.e.c.","Renting of other machinery, equipment and tangible goods n.e.c. (e.g. agricultural machinery and equipment)"
SECTION N,77,774,7740,77400,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,RENTAL AND LEASING ACTIVITIES,LEASING OF NON-FINANCIAL INTANGIBLE ASSETS,Leasing of Non-Financial Intangible Assets,"Leasing of non-financial intangible assets (e.g. patents, trademarks, brand names etc)"
SECTION N,78,781,7810,78101,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,EMPLOYMENT ACTIVITIES,EMPLOYMENT AND RECRUITMENT AGENCIES,Employment and Recruitment Agencies,IT manpower contracting services
SECTION N,78,781,7810,78102,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,EMPLOYMENT ACTIVITIES,EMPLOYMENT AND RECRUITMENT AGENCIES,Employment and Recruitment Agencies,Manpower contracting services (excluding IT manpower)
SECTION N,78,781,7810,78103,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,EMPLOYMENT ACTIVITIES,EMPLOYMENT AND RECRUITMENT AGENCIES,Employment and Recruitment Agencies,Maid agencies
SECTION N,78,781,7810,78104,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,EMPLOYMENT ACTIVITIES,EMPLOYMENT AND RECRUITMENT AGENCIES,Employment and Recruitment Agencies,Employment agencies (excluding maid agencies)
SECTION N,78,781,7810,78105,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,EMPLOYMENT ACTIVITIES,EMPLOYMENT AND RECRUITMENT AGENCIES,Employment and Recruitment Agencies,Executive search services
SECTION N,78,783,7830,78300,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,EMPLOYMENT ACTIVITIES,MANAGEMENT OF HUMAN RESOURCE FUNCTIONS,Management of Human Resource Functions,Management of human resource functions
SECTION N,79,791,7910,79101,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"TRAVEL AGENCIES, TOUR OPERATORS AND RESERVATION SERVICE ACTIVITIES",TRAVEL AGENCIES AND TOUR OPERATORS ACTIVITIES,Travel Agencies and Tour Operators Activities,Travel agencies and tour operators (mainly inbound)
SECTION N,79,791,7910,79102,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"TRAVEL AGENCIES, TOUR OPERATORS AND RESERVATION SERVICE ACTIVITIES",TRAVEL AGENCIES AND TOUR OPERATORS ACTIVITIES,Travel Agencies and Tour Operators Activities,Travel agencies and tour operators (mainly outbound)
SECTION N,79,791,7910,79103,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"TRAVEL AGENCIES, TOUR OPERATORS AND RESERVATION SERVICE ACTIVITIES",TRAVEL AGENCIES AND TOUR OPERATORS ACTIVITIES,Travel Agencies and Tour Operators Activities,"Ticketing agencies (including airline, tour bus and cruise ship)"
SECTION N,79,799,7990,79900,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"TRAVEL AGENCIES, TOUR OPERATORS AND RESERVATION SERVICE ACTIVITIES",OTHER RESERVATION SERVICE ACTIVITIES,Other Reservation Service Activities,"Other reservation service activities (e.g. timeshare, on-line hotel reservation services, reservation of tickets for performances etc)"
SECTION N,80,800,8000,80001,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SECURITY AND INVESTIGATION ACTIVITIES,SECURITY AND INVESTIGATION ACTIVITIES,Security and Investigation Activities,Detective and investigation agencies
SECTION N,80,800,8000,80002,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SECURITY AND INVESTIGATION ACTIVITIES,SECURITY AND INVESTIGATION ACTIVITIES,Security and Investigation Activities,Security services
SECTION N,80,800,8000,80009,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,SECURITY AND INVESTIGATION ACTIVITIES,SECURITY AND INVESTIGATION ACTIVITIES,Security and Investigation Activities,Security and investigation activities n.e.c.
SECTION N,81,812,8121,81211,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,CLEANING AND LANDSCAPE MAINTENANCE ACTIVITIES,CLEANING ACTIVITIES,General Cleaning Services,"General cleaning services (including cleaning of public areas, offices and factories) except household cleaning"
SECTION N,81,812,8121,81212,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,CLEANING AND LANDSCAPE MAINTENANCE ACTIVITIES,CLEANING ACTIVITIES,General Cleaning Services,Domestic/Household cleaning services
SECTION N,81,812,8129,81291,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,CLEANING AND LANDSCAPE MAINTENANCE ACTIVITIES,CLEANING ACTIVITIES,Other Cleaning Services,Pest control services not in connection with agriculture
SECTION N,81,812,8129,81292,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,CLEANING AND LANDSCAPE MAINTENANCE ACTIVITIES,CLEANING ACTIVITIES,Other Cleaning Services,"Cleaning of swimming pools, spas and fountains"
SECTION N,81,812,8129,81299,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,CLEANING AND LANDSCAPE MAINTENANCE ACTIVITIES,CLEANING ACTIVITIES,Other Cleaning Services,"Other cleaning services n.e.c. (e.g. cleaning of trains, buses, aircrafts, industrial machinery)"
SECTION N,81,813,8130,81300,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,CLEANING AND LANDSCAPE MAINTENANCE ACTIVITIES,"LANDSCAPE PLANTING, CARE AND MAINTENANCE SERVICE ACTIVITIES","Landscape Planting, Care and Maintenance Service Activities","Landscape planting, care and maintenance service activities (e.g. garden installation and maintenance, grass cutting, tree felling, pruning)"
SECTION N,82,821,8211,82110,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",OFFICE ADMINISTRATIVE AND SUPPORT ACTIVITIES,Combined Office Administrative Service Activities,Office administrative services on a fee or contract basis (e.g. billing and record keeping)
SECTION N,82,821,8219,82191,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",OFFICE ADMINISTRATIVE AND SUPPORT ACTIVITIES,"Photocopying, Document Preparation and Other Specialised Office Support Activities",Stenographic and secretarial services
SECTION N,82,821,8219,82192,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",OFFICE ADMINISTRATIVE AND SUPPORT ACTIVITIES,"Photocopying, Document Preparation and Other Specialised Office Support Activities",Duplicating and photo-copying services
SECTION N,82,821,8219,82199,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",OFFICE ADMINISTRATIVE AND SUPPORT ACTIVITIES,"Photocopying, Document Preparation and Other Specialised Office Support Activities",Other specialised office support activities n.e.c.
SECTION N,82,822,8220,82200,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",ACTIVITIES OF CALL CENTRES,Activities of Call Centres,Call centres
SECTION N,82,823,8230,82301,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES","CONVENTION, TRADE SHOW, CONCERT AND OTHER EVENT ORGANISERS","Convention, Trade Show, Concert and Other Event Organisers",Exhibition organisers
SECTION N,82,823,8230,82302,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES","CONVENTION, TRADE SHOW, CONCERT AND OTHER EVENT ORGANISERS","Convention, Trade Show, Concert and Other Event Organisers",Convention/Conference organisers
SECTION N,82,823,8230,82303,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES","CONVENTION, TRADE SHOW, CONCERT AND OTHER EVENT ORGANISERS","Convention, Trade Show, Concert and Other Event Organisers",Event/Concert organisers
SECTION N,82,823,8230,82304,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES","CONVENTION, TRADE SHOW, CONCERT AND OTHER EVENT ORGANISERS","Convention, Trade Show, Concert and Other Event Organisers",Exhibition stand contractors
SECTION N,82,829,8291,82911,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",BUSINESS SUPPORT SERVICE ACTIVITIES N.E.C.,Activities of Collection Agencies and Credit Bureaus,Debt collection services
SECTION N,82,829,8291,82912,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",BUSINESS SUPPORT SERVICE ACTIVITIES N.E.C.,Activities of Collection Agencies and Credit Bureaus,Credit rating agencies
SECTION N,82,829,8292,82920,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",BUSINESS SUPPORT SERVICE ACTIVITIES N.E.C.,Packaging Activities,Packaging activities
SECTION N,82,829,8299,82991,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",BUSINESS SUPPORT SERVICE ACTIVITIES N.E.C.,Other Business Support Service Activities n.e.c.,Activities of auction houses
SECTION N,82,829,8299,82999,1,1,1,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"OFFICE ADMINISTRATIVE, OFFICE SUPPORT AND OTHER BUSINESS SUPPORT ACTIVITIES",BUSINESS SUPPORT SERVICE ACTIVITIES N.E.C.,Other Business Support Service Activities n.e.c.,"Other business support service activities (e.g. junkets, administration of loyalty programmes)"
SECTION O,84,841,8411,84110,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,ADMINISTRATION OF THE STATE AND THE ECONOMIC AND SOCIAL POLICY OF THE COMMUNITY,General Public Administration,"Executive, legislative and other general public administration (e.g. Istana, parliament, tax authority)"
SECTION O,84,841,8412,84120,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,ADMINISTRATION OF THE STATE AND THE ECONOMIC AND SOCIAL POLICY OF THE COMMUNITY,Public Administration of Economic and Social Programmes,Public administration of economic and social programmes
SECTION O,84,842,8421,84210,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Foreign Affairs,Foreign affairs
SECTION O,84,842,8422,84221,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Defence Activities,Armed forces
SECTION O,84,842,8422,84229,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Defence Activities,Defence activities n.e.c.
SECTION O,84,842,8423,84231,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Public Order and Safety Activities,Judiciary and related services
SECTION O,84,842,8423,84232,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Public Order and Safety Activities,Police
SECTION O,84,842,8423,84233,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Public Order and Safety Activities,Prisons
SECTION O,84,842,8423,84234,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Public Order and Safety Activities,"Other places of detention, correction and rehabilitation"
SECTION O,84,842,8423,84235,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Public Order and Safety Activities,Civil defence
SECTION O,84,842,8423,84239,1,1,1,,,PUBLIC ADMINISTRATION AND DEFENCE,PUBLIC ADMINISTRATION AND DEFENCE,PROVISION OF SERVICES TO THE COMMUNITY AS A WHOLE,Public Order and Safety Activities,Public order and safety activities n.e.c.
